user_id,cluster,recency_days,frequency,monetary,aov,discount_share,accessory_share,sessions_90d,tenure_days,cluster_role,pc1,pc2
U018949,0,255,1,28.99,28.99,0.0,0.0,0.0,255,휴면·이탈 위험,-0.8431,0.0989
U018950,0,255,1,40.48,40.48,1.0,0.0,0.0,255,휴면·이탈 위험,-0.8646,0.0734
U018951,2,189,2,39.99,45.635,0.5,0.4382,4.0,255,핵심 고객,1.4139,0.1017
U018952,0,163,2,44.98,22.49,0.5,0.0,5.0,255,휴면·이탈 위험,0.226,-0.5907
U018953,0,255,1,41.98,41.98,0.0,0.0,0.0,255,휴면·이탈 위험,-0.4042,0.3073
U018954,0,255,1,41.98,41.98,0.0,0.0,1.0,255,휴면·이탈 위험,-0.1116,0.0861
U018955,2,255,1,79.98,79.98,0.0,0.7501,0.0,255,핵심 고객,1.7349,1.2476
U018956,0,255,1,19.99,19.99,0.0,0.0,0.0,255,휴면·이탈 위험,-1.2783,-0.1078
U018957,0,255,1,44.08,44.08,1.0,0.0,0.0,255,휴면·이탈 위험,-0.7631,0.1216
U018958,0,255,1,19.79,19.79,1.0,0.0,0.0,255,휴면·이탈 위험,-1.7071,-0.3267
U018959,0,255,1,32.98,32.98,0.0,0.0,1.0,255,휴면·이탈 위험,-0.3982,-0.05
U018960,0,255,1,13.49,13.49,1.0,0.0,0.0,255,휴면·이탈 위험,-2.1474,-0.5358
U018961,0,163,2,11.69,23.335,0.5,0.4283,2.0,254,휴면·이탈 위험,0.208,-0.2978
U018962,0,254,1,44.08,44.08,1.0,0.0,0.0,254,휴면·이탈 위험,-0.7618,0.1172
U018963,2,36,5,269.87,53.974,0.0,0.3222,12.0,254,핵심 고객,3.8772,-0.1526
U018964,0,254,1,0.0,24.29,1.0,0.0,0.0,254,휴면·이탈 위험,-2.8081,-0.8862
U018965,0,254,1,34.98,34.98,0.0,0.0,0.0,254,휴면·이탈 위험,-0.6197,0.2
U018966,0,254,1,40.48,40.48,1.0,0.0,0.0,254,휴면·이탈 위험,-0.8633,0.069
U018967,2,109,2,44.98,67.47,0.5,0.3704,5.0,254,핵심 고객,1.863,-0.0956
U018968,0,216,2,32.78,16.39,0.5,0.3963,5.0,254,휴면·이탈 위험,0.5073,-0.3372
U018969,0,254,1,33.28,33.28,1.0,0.0,0.0,254,휴면·이탈 위험,-1.0958,-0.0414
U018970,0,254,1,16.19,16.19,1.0,0.0,0.0,254,휴면·이탈 위험,-1.9377,-0.4412
U018971,0,254,1,24.29,24.29,1.0,0.0,0.0,254,휴면·이탈 위험,-1.4668,-0.2176
U018972,0,254,1,15.29,15.29,1.0,0.0,0.0,254,휴면·이탈 위험,-2.0033,-0.4723
U018973,0,254,1,11.69,11.69,1.0,0.0,0.0,254,휴면·이탈 위험,-2.3079,-0.617
U018974,0,254,1,14.39,14.39,1.0,0.0,3.0,254,휴면·이탈 위험,-1.4875,-0.9478
U018975,0,254,1,31.48,31.48,1.0,0.0,0.0,254,휴면·이탈 위험,-1.1616,-0.0726
U018976,0,122,2,61.97,30.985,0.0,0.0,0.0,254,휴면·이탈 위험,0.1306,0.1331
U018977,0,254,1,19.79,19.79,1.0,0.0,1.0,254,휴면·이탈 위험,-1.4132,-0.5523
U018978,0,254,1,22.49,22.49,1.0,0.0,0.0,254,휴면·이탈 위험,-1.5568,-0.2603
U018979,0,254,1,30.98,30.98,0.0,0.4193,0.0,254,휴면·이탈 위험,0.0004,0.4523
U018980,2,254,1,73.97,73.97,0.0,0.2702,2.0,254,핵심 고객,1.2317,0.4811
U018981,0,254,1,21.99,21.99,0.0,0.0,0.0,254,휴면·이탈 위험,-1.166,-0.0594
U018982,0,254,1,13.49,13.49,1.0,0.0,0.0,254,휴면·이탈 위험,-2.1461,-0.5402
U018983,0,254,1,43.18,43.18,1.0,0.0,0.0,254,휴면·이탈 위험,-0.7864,0.1056
U018984,0,254,1,26.98,26.98,1.0,0.0,1.0,254,휴면·이탈 위험,-1.051,-0.3803
U018985,2,142,4,165.92,41.48,0.0,0.1566,10.0,254,핵심 고객,2.5614,0.1116
U018986,0,254,1,24.29,24.29,1.0,0.0,0.0,254,휴면·이탈 위험,-1.4668,-0.2176
U018987,0,254,1,33.28,33.28,1.0,0.0,0.0,254,휴면·이탈 위험,-1.0958,-0.0414
U018988,0,251,2,84.96,42.48,0.0,0.0,0.0,254,휴면·이탈 위험,0.3249,0.6418
U018989,2,10,4,348.9,87.225,0.0,0.7679,19.0,254,핵심 고객,5.4731,-0.3667
U018990,2,204,3,122.95,65.6433,0.0,0.6853,1.0,254,핵심 고객,2.7172,1.2235
U018991,0,254,1,48.97,48.97,0.0,0.0,0.0,254,휴면·이탈 위험,-0.2191,0.3903
U018992,0,254,1,22.49,22.49,1.0,0.0,0.0,254,휴면·이탈 위험,-1.5568,-0.2603
U018993,0,254,1,10.79,10.79,1.0,0.0,0.0,254,휴면·이탈 위험,-2.3976,-0.6596
U018994,2,102,4,107.95,26.9875,0.0,0.4908,11.0,254,핵심 고객,2.7773,-0.0553
U018995,2,183,2,34.38,17.19,0.5,0.5814,3.0,254,핵심 고객,0.7708,-0.1158
U018996,0,254,1,11.99,11.99,0.0,0.0,0.0,254,휴면·이탈 위험,-1.8622,-0.3901
U018997,0,254,1,0.0,68.37,1.0,0.0,0.0,254,휴면·이탈 위험,-1.9964,-0.5105
U018998,0,254,1,43.98,43.98,0.0,0.0,0.0,254,휴면·이탈 위험,-0.3474,0.3293
U018999,0,254,1,13.49,13.49,1.0,0.0,0.0,254,휴면·이탈 위험,-2.1461,-0.5402
U019000,0,254,1,16.19,16.19,1.0,0.0,0.0,254,휴면·이탈 위험,-1.9377,-0.4412
U019001,0,254,1,26.98,26.98,1.0,0.0,0.0,254,휴면·이탈 위험,-1.3435,-0.159
U019002,0,253,1,19.79,19.79,1.0,0.0,0.0,253,휴면·이탈 위험,-1.7044,-0.3354
U019003,0,253,1,37.78,37.78,1.0,0.0,0.0,253,휴면·이탈 위험,-0.9441,0.0257
U019004,2,213,3,167.92,55.9733,0.0,0.5714,6.0,253,핵심 고객,3.0302,0.7595
U019005,0,253,1,28.99,28.99,0.0,0.0,0.0,253,휴면·이탈 위험,-0.8405,0.0902
U019006,0,253,1,17.99,17.99,1.0,0.0,0.0,253,휴면·이탈 위험,-1.8149,-0.3879
U019007,2,62,3,75.95,25.3167,0.0,0.3421,5.0,253,핵심 고객,1.9096,-0.3795
U019008,0,253,1,32.98,32.98,0.0,0.0,0.0,253,휴면·이탈 위험,-0.6881,0.1625
U019009,0,253,1,34.98,34.98,0.0,0.0,0.0,253,휴면·이탈 위험,-0.6184,0.1957
U019010,2,203,4,242.92,60.73,0.0,0.6585,0.0,253,핵심 고객,2.8322,1.6392
U019011,0,253,1,15.29,15.29,1.0,0.0,0.0,253,휴면·이탈 위험,-2.0019,-0.4767
U019012,0,220,2,61.97,30.985,0.0,0.4033,0.0,253,휴면·이탈 위험,0.7169,0.7084
U019013,2,82,4,165.93,41.4825,0.0,0.0903,15.0,253,핵심 고객,2.7372,-0.3115
U019014,0,253,1,10.79,10.79,1.0,0.0,0.0,253,휴면·이탈 위험,-2.3963,-0.664
U019015,0,253,1,16.19,16.19,1.0,0.0,1.0,253,휴면·이탈 위험,-1.6438,-0.6668
U019016,0,253,1,24.99,24.99,0.0,0.0,0.0,253,휴면·이탈 위험,-1.015,0.0073
U019017,0,253,1,36.98,36.98,0.0,0.0,0.0,253,휴면·이탈 위험,-0.5524,0.227
U019018,0,253,1,37.78,37.78,1.0,0.0,0.0,253,휴면·이탈 위험,-0.9441,0.0257
U019019,0,253,1,15.29,15.29,1.0,0.0,0.0,253,휴면·이탈 위험,-2.0019,-0.4767
U019020,2,88,4,146.22,36.555,0.25,0.0,3.0,253,핵심 고객,1.7142,-0.0311
U019021,0,253,1,26.09,26.09,1.0,0.0,0.0,253,휴면·이탈 위험,-1.3816,-0.1821
U019022,2,85,3,49.98,36.9833,0.0,0.4955,21.0,253,핵심 고객,2.7828,-0.4823
U019023,0,253,1,0.0,28.78,1.0,0.0,0.0,253,휴면·이탈 위험,-2.6753,-0.8297
U019024,0,253,1,17.99,17.99,1.0,0.0,0.0,253,휴면·이탈 위험,-1.8149,-0.3879
U019025,0,253,1,17.99,17.99,1.0,0.0,0.0,253,휴면·이탈 위험,-1.8149,-0.3879
U019026,0,253,1,19.79,19.79,1.0,0.0,0.0,253,휴면·이탈 위험,-1.7044,-0.3354
U019027,0,247,2,46.08,23.04,0.5,0.4338,0.0,253,휴면·이탈 위험,0.1843,0.5116
U019028,0,221,2,63.76,31.88,0.5,0.4075,0.0,253,휴면·이탈 위험,0.5487,0.6231
U019029,0,253,1,40.48,40.48,1.0,0.0,0.0,253,휴면·이탈 위험,-0.862,0.0647
U019030,0,253,1,46.98,46.98,0.0,0.0,0.0,253,휴면·이탈 위험,-0.2673,0.3624
U019031,0,253,1,17.99,17.99,1.0,0.0,0.0,253,휴면·이탈 위험,-1.8149,-0.3879
U019032,2,148,3,114.26,38.0867,0.3333,0.5512,0.0,253,핵심 고객,1.6631,0.9082
U019033,2,113,2,52.77,26.385,0.5,0.4167,8.0,253,핵심 고객,1.4375,-0.4844
U019034,0,253,1,21.99,21.99,0.0,0.0,0.0,253,휴면·이탈 위험,-1.1646,-0.0638
U019035,0,253,1,0.0,33.98,0.0,0.0,0.0,253,휴면·이탈 위험,-2.1287,-0.5564
U019036,2,180,2,66.97,33.485,0.5,0.3284,7.0,253,핵심 고객,1.3924,-0.1674
U019037,0,253,1,47.67,47.67,1.0,0.0,0.0,253,휴면·이탈 위험,-0.667,0.1573
U019038,0,253,1,52.18,52.18,1.0,0.0,0.0,253,휴면·이탈 위험,-0.5589,0.2086
U019039,2,34,6,368.68,61.4467,0.1667,0.5491,16.0,253,핵심 고객,4.7429,0.0581
U019040,0,253,1,22.49,22.49,1.0,0.0,0.0,253,휴면·이탈 위험,-1.5555,-0.2647
U019041,1,12,2,72.97,36.485,0.0,0.2054,8.0,253,신규 고객,2.1967,-1.3553
U019042,0,231,2,34.18,17.09,0.5,0.0,0.0,253,휴면·이탈 위험,-0.9388,-0.0169
U019043,2,36,6,387.98,64.6633,0.1667,0.7215,16.0,253,핵심 고객,5.1044,0.2446
U019044,2,250,2,94.96,47.48,0.0,0.6316,0.0,253,핵심 고객,1.6102,1.1835
U019045,2,206,2,97.15,48.575,0.5,0.4373,5.0,253,핵심 고객,1.8799,0.2806
U019046,0,253,1,22.49,22.49,1.0,0.0,0.0,253,휴면·이탈 위험,-1.5555,-0.2647
U019047,2,52,5,100.75,20.15,0.2,0.0,2.0,253,핵심 고객,1.3221,-0.369
U019048,0,253,1,16.99,16.99,0.0,0.0,0.0,253,휴면·이탈 위험,-1.4638,-0.2058
U019049,0,253,1,27.99,27.99,0.0,0.0,0.0,253,휴면·이탈 위험,-0.8818,0.0705
U019050,0,253,1,24.28,24.28,1.0,0.0,0.0,253,휴면·이탈 위험,-1.466,-0.2221
U019051,2,148,8,941.66,117.7075,0.0,0.7219,1.0,253,핵심 고객,5.0272,2.13
U019052,0,253,1,37.78,37.78,1.0,0.5953,0.0,253,휴면·이탈 위험,0.1404,0.4808
U019053,0,253,1,44.97,44.97,1.0,0.5599,0.0,253,휴면·이탈 위험,0.2834,0.5523
U019054,0,253,1,19.79,19.79,1.0,0.0,0.0,253,휴면·이탈 위험,-1.7044,-0.3354
U019055,0,253,1,44.98,44.98,1.0,0.0,0.0,253,휴면·이탈 위험,-0.7364,0.1243
U019056,0,253,1,33.28,33.28,1.0,0.0,0.0,253,휴면·이탈 위험,-1.0945,-0.0457
U019057,0,253,1,0.0,26.09,1.0,0.0,0.0,253,휴면·이탈 위험,-2.7515,-0.8649
U019058,0,253,1,29.68,29.68,1.0,0.6061,0.0,253,휴면·이탈 위험,-0.1256,0.3533
U019059,0,253,1,26.99,26.99,0.0,0.0,0.0,253,휴면·이탈 위험,-0.9246,0.0502
U019060,0,253,1,41.98,41.98,0.0,0.0,0.0,253,휴면·이탈 위험,-0.4015,0.2986
U019061,0,253,1,25.19,25.19,1.0,0.0,0.0,253,휴면·이탈 위험,-1.4228,-0.2017
U019062,2,99,2,71.07,35.535,0.5,0.6329,3.0,253,핵심 고객,1.8759,0.0474
U019063,0,253,1,19.79,19.79,1.0,0.0,0.0,253,휴면·이탈 위험,-1.7044,-0.3354
U019064,0,253,1,37.78,37.78,1.0,0.0,0.0,253,휴면·이탈 위험,-0.9441,0.0257
U019065,1,63,3,70.26,23.42,0.3333,0.0,5.0,253,신규 고객,1.0513,-0.7486
U019066,0,253,1,0.0,16.19,1.0,0.0,0.0,253,휴면·이탈 위험,-3.1174,-1.0342
U019067,1,81,3,63.97,21.3233,0.0,0.0,6.0,253,신규 고객,1.082,-0.6652
U019068,0,253,1,39.58,39.58,1.0,0.0,0.0,253,휴면·이탈 위험,-0.8887,0.052
U019069,0,253,1,34.18,34.18,1.0,0.0,0.0,253,휴면·이탈 위험,-1.0629,-0.0307
U019070,2,245,2,144.95,72.475,0.0,0.7587,0.0,253,핵심 고객,2.3553,1.513
U019071,0,253,1,42.28,42.28,1.0,0.6384,0.0,253,휴면·이탈 위험,0.3528,0.5773
U019072,2,58,3,59.97,19.99,0.0,0.7167,6.0,253,핵심 고객,2.3952,-0.3048
U019073,0,253,1,44.98,44.98,1.0,0.0,0.0,253,휴면·이탈 위험,-0.7364,0.1243
U019074,1,253,1,35.98,35.98,1.0,0.0,10.0,253,신규 고객,0.0099,-0.7673
U019075,0,253,1,17.99,17.99,1.0,0.0,0.0,253,휴면·이탈 위험,-1.8149,-0.3879
U019076,0,253,1,29.68,29.68,1.0,0.0,0.0,253,휴면·이탈 위험,-1.2298,-0.11
U019077,1,15,2,58.97,29.485,0.0,0.2542,11.0,253,신규 고객,2.1009,-1.4347
U019078,2,59,3,159.14,53.0467,0.3333,0.1256,10.0,253,핵심 고객,2.5276,-0.4124
U019079,0,253,1,44.08,44.08,1.0,0.0,0.0,253,휴면·이탈 위험,-0.7605,0.1129
U019080,2,10,5,209.94,73.776,0.2,0.8862,29.0,253,핵심 고객,5.6256,-0.5289
U019081,2,156,2,123.95,61.975,0.0,0.5888,3.0,253,핵심 고객,2.5562,0.6444
U019082,0,253,1,0.0,19.79,1.0,0.0,0.0,253,휴면·이탈 위험,-2.9644,-0.9635
U019083,0,253,1,35.98,35.98,1.0,0.0,0.0,253,휴면·이탈 위험,-1.002,-0.0018
U019084,0,204,2,46.18,23.09,0.5,0.6494,0.0,253,휴면·이탈 위험,0.628,0.59
U019085,0,253,1,39.98,39.98,0.0,0.0,1.0,253,휴면·이탈 위험,-0.1671,0.0498
U019086,0,253,1,31.48,31.48,1.0,0.0,0.0,253,휴면·이탈 위험,-1.1603,-0.077
U019087,2,85,3,133.54,44.5133,0.3333,0.2995,16.0,253,핵심 고객,2.7262,-0.3529
U019088,0,253,1,0.0,37.98,0.0,0.0,0.0,253,휴면·이탈 위험,-2.0416,-0.5161
U019089,0,253,1,28.78,28.78,1.0,0.0,0.0,253,휴면·이탈 위험,-1.2661,-0.1273
U019090,0,252,1,17.99,17.99,0.0,0.0,0.0,252,휴면·이탈 위험,-1.3965,-0.1789
U019091,0,252,1,19.79,19.79,1.0,0.0,0.0,252,휴면·이탈 위험,-1.7031,-0.3398
U019092,0,252,1,38.67,38.67,1.0,0.0,0.0,252,휴면·이탈 위험,-0.9151,0.0345
U019093,2,5,3,107.15,35.7167,0.3333,0.1866,11.0,252,핵심 고객,2.7856,-1.6806
U019094,0,252,1,35.98,35.98,0.0,0.0,0.0,252,휴면·이탈 위험,-0.5836,0.2072
U019095,1,94,3,66.97,22.3233,0.0,0.0,5.0,252,신규 고객,1.034,-0.5252
U019096,2,40,4,122.44,40.6075,0.25,0.5354,22.0,252,핵심 고객,3.6339,-0.5377
U019097,0,252,1,43.98,43.98,0.0,0.0,0.0,252,휴면·이탈 위험,-0.3447,0.3206
U019098,0,252,1,19.99,19.99,0.0,0.0,0.0,252,휴면·이탈 위험,-1.2743,-0.1209
U019099,2,163,4,156.41,39.1025,0.25,0.3387,0.0,252,핵심 고객,1.6721,0.9872
U019100,0,252,1,28.99,28.99,0.0,0.0,0.0,252,휴면·이탈 위험,-0.8391,0.0858
U019101,0,252,1,21.99,21.99,0.0,0.0,0.0,252,휴면·이탈 위험,-1.1633,-0.0682
U019102,0,252,1,17.99,17.99,1.0,0.0,0.0,252,휴면·이탈 위험,-1.8136,-0.3922
U019103,2,157,4,127.23,31.8075,0.25,0.0,14.0,252,핵심 고객,1.9608,-0.2705
U019104,2,21,5,263.39,52.678,0.4,0.3795,8.0,252,핵심 고객,3.7627,-0.3349
U019105,0,252,1,43.98,43.98,0.0,0.0,0.0,252,휴면·이탈 위험,-0.3447,0.3206
U019106,0,252,1,44.98,44.98,0.0,0.0,3.0,252,휴면·이탈 위험,0.2671,-0.1092
U019107,0,252,1,15.99,15.99,0.0,0.0,0.0,252,휴면·이탈 위험,-1.5322,-0.2433
U019108,0,252,1,24.99,24.99,0.0,0.0,0.0,252,휴면·이탈 위험,-1.0137,0.0029
U019109,0,252,1,22.49,22.49,1.0,0.0,0.0,252,휴면·이탈 위험,-1.5542,-0.2691
U019110,2,182,2,112.97,56.485,0.0,0.7522,0.0,252,핵심 고객,2.1188,1.2268
U019111,2,4,2,43.98,53.98,0.0,0.3704,12.0,252,핵심 고객,2.9967,-1.749
U019112,1,77,3,74.87,24.9567,0.6667,0.0,5.0,252,신규 고객,0.9376,-0.6955
U019113,2,167,2,89.96,44.98,0.0,0.0,4.0,252,핵심 고객,1.176,-0.0311
U019114,0,250,2,54.97,27.485,0.0,0.0,0.0,252,휴면·이탈 위험,-0.1918,0.3886
U019115,0,252,1,24.99,24.99,0.0,0.0,3.0,252,휴면·이탈 위험,-0.4287,-0.4396
U019116,0,252,1,16.19,16.19,1.0,0.0,0.0,252,휴면·이탈 위험,-1.935,-0.4499
U019117,0,252,1,16.99,16.99,0.0,0.0,0.0,252,휴면·이탈 위험,-1.4624,-0.2102
U019118,0,252,1,39.98,39.98,0.0,0.0,0.0,252,휴면·이탈 위험,-0.4583,0.2667
U019119,0,252,1,21.99,21.99,0.0,0.0,0.0,252,휴면·이탈 위험,-1.1633,-0.0682
U019120,0,252,1,34.98,34.98,0.0,0.0,0.0,252,휴면·이탈 위험,-0.617,0.1913
U019121,0,175,2,89.96,44.98,0.0,0.0,0.0,252,휴면·이탈 위험,0.485,0.504
U019122,2,69,3,96.75,32.25,0.3333,0.3409,6.0,252,핵심 고객,2.0945,-0.3182
U019123,2,225,2,77.97,38.985,0.0,0.4488,3.0,252,핵심 고객,1.6531,0.4383
U019124,2,12,7,341.84,48.8343,0.0,0.4884,13.0,252,핵심 고객,4.7993,-0.3839
U019125,2,227,2,122.75,61.375,0.5,0.5497,0.0,252,핵심 고객,1.5854,1.1139
U019126,0,252,1,34.98,34.98,0.0,0.0,0.0,252,휴면·이탈 위험,-0.617,0.1913
U019127,0,216,2,43.98,21.99,0.0,0.0,0.0,252,휴면·이탈 위험,-0.4181,0.1966
U019128,0,252,1,48.98,48.98,0.0,0.4081,0.0,252,휴면·이탈 위험,0.5273,0.6936
U019129,2,252,2,63.97,50.475,0.0,0.0,8.0,252,핵심 고객,1.2714,-0.058
U019130,0,252,1,37.78,37.78,1.0,0.0,0.0,252,휴면·이탈 위험,-0.9427,0.0213
U019131,0,252,1,13.49,13.49,1.0,0.0,0.0,252,휴면·이탈 위험,-2.1434,-0.5489
U019132,0,252,1,44.08,44.08,1.0,0.0,0.0,252,휴면·이탈 위험,-0.7591,0.1085
U019133,0,252,1,23.99,23.99,0.0,0.0,2.0,252,휴면·이탈 위험,-0.5979,-0.3705
U019134,0,252,1,62.97,62.97,1.0,0.0,0.0,252,휴면·이탈 위험,-0.3323,0.3112
U019135,0,252,1,43.98,43.98,0.0,0.0,0.0,252,휴면·이탈 위험,-0.3447,0.3206
U019136,2,71,3,70.97,23.6567,0.3333,0.6197,6.0,252,핵심 고객,2.2277,-0.2668
U019137,0,252,1,60.27,60.27,1.0,0.2985,1.0,252,휴면·이탈 위험,0.4514,0.2932
U019138,0,252,1,21.59,21.59,1.0,0.0,0.0,252,휴면·이탈 위험,-1.6018,-0.2917
U019139,0,252,1,44.98,44.98,0.0,0.0,0.0,252,휴면·이탈 위험,-0.3179,0.3333
U019140,0,252,1,30.58,30.58,1.0,0.0,1.0,252,휴면·이탈 위험,-0.9007,-0.3189
U019141,0,252,1,19.79,19.79,1.0,0.0,0.0,252,휴면·이탈 위험,-1.7031,-0.3398
U019142,0,252,1,19.99,19.99,0.0,0.0,0.0,252,휴면·이탈 위험,-1.2743,-0.1209
U019143,0,252,1,44.98,44.98,0.0,0.0,0.0,252,휴면·이탈 위험,-0.3179,0.3333
U019144,0,252,1,26.99,26.99,1.0,0.0,0.0,252,휴면·이탈 위험,-1.3404,-0.1675
U019145,0,252,1,16.99,16.99,0.0,0.0,0.0,252,휴면·이탈 위험,-1.4624,-0.2102
U019146,0,163,3,64.97,33.65,0.0,0.0,2.0,252,휴면·이탈 위험,0.909,0.0885
U019147,2,159,2,120.95,60.475,0.5,0.3306,0.0,252,핵심 고객,1.2583,0.7751
U019148,0,252,1,39.58,39.58,1.0,0.0,3.0,252,휴면·이탈 위험,-0.3024,-0.3949
U019149,2,148,4,203.92,50.98,0.25,0.2794,11.0,252,핵심 고객,2.9553,0.2557
U019150,0,184,2,47.57,23.785,0.5,0.0,0.0,252,휴면·이탈 위험,-0.4938,0.0604
U019151,0,252,1,41.98,41.98,0.0,0.0,0.0,252,휴면·이탈 위험,-0.4002,0.2943
U019152,0,252,1,19.99,19.99,0.0,0.0,0.0,252,휴면·이탈 위험,-1.2743,-0.1209
U019153,2,35,2,88.25,44.125,0.5,0.6002,10.0,252,핵심 고객,2.7613,-0.6503
U019154,0,252,1,16.99,16.99,0.0,0.0,0.0,252,휴면·이탈 위험,-1.4624,-0.2102
U019155,0,252,1,46.98,46.98,0.0,0.0,0.0,252,휴면·이탈 위험,-0.266,0.358
U019156,0,252,1,44.98,44.98,0.0,0.0,6.0,252,휴면·이탈 위험,0.5033,-0.2878
U019157,0,252,1,68.97,68.97,0.0,0.0,0.0,252,휴면·이탈 위험,0.1942,0.5765
U019158,0,252,1,50.98,50.98,0.0,0.0,0.0,252,휴면·이탈 위험,-0.1683,0.4044
U019159,0,107,3,77.71,25.9033,0.0,0.0,0.0,252,휴면·이탈 위험,0.4211,0.1893
U019160,0,252,1,15.29,15.29,1.0,0.0,0.0,252,휴면·이탈 위험,-2.0006,-0.4811
U019161,0,252,1,17.99,17.99,0.0,0.0,0.0,252,휴면·이탈 위험,-1.3965,-0.1789
U019162,0,252,1,47.98,47.98,0.0,0.0,0.0,252,휴면·이탈 위험,-0.2408,0.37
U019163,2,23,7,280.52,40.0743,0.2857,0.7638,12.0,252,핵심 고객,4.7578,-0.0414
U019164,0,252,1,26.99,26.99,0.0,0.0,0.0,252,휴면·이탈 위험,-0.9233,0.0458
U019165,0,252,1,29.99,29.99,0.0,0.0,0.0,252,휴면·이탈 위험,-0.7991,0.1048
U019166,0,252,1,0.0,55.78,1.0,0.6452,0.0,252,휴면·이탈 위험,-0.9794,-0.1006
U019167,0,252,1,0.0,33.28,1.0,0.0,10.0,252,휴면·이탈 위험,-1.5488,-1.5471
U019168,0,252,1,23.99,23.99,0.0,0.0,0.0,252,휴면·이탈 위험,-1.0616,-0.0198
U019169,2,99,2,132.14,66.07,0.5,0.6256,9.0,252,핵심 고객,2.9932,0.0999
U019170,0,252,1,44.98,44.98,0.0,0.0,0.0,252,휴면·이탈 위험,-0.3179,0.3333
U019171,2,41,5,229.89,45.978,0.0,0.4565,11.0,251,핵심 고객,3.8641,-0.0653
U019172,0,251,1,28.99,28.99,0.0,0.0,0.0,251,휴면·이탈 위험,-0.8378,0.0814
U019173,2,14,10,862.7,86.27,0.0,0.7034,13.0,251,핵심 고객,6.3253,0.3978
U019174,0,251,1,36.98,36.98,0.0,0.0,0.0,251,휴면·이탈 위험,-0.5497,0.2182
U019175,0,251,1,21.99,21.99,0.0,0.0,0.0,251,휴면·이탈 위험,-1.162,-0.0725
U019176,2,83,3,70.26,23.42,0.3333,0.1849,7.0,251,핵심 고객,1.4413,-0.5791
U019177,0,251,1,15.29,15.29,1.0,0.0,0.0,251,휴면·이탈 위험,-1.9993,-0.4855
U019178,0,223,2,56.98,28.49,0.5,0.0,0.0,251,휴면·이탈 위험,-0.3286,0.2472
U019179,0,160,2,14.99,27.285,0.5,0.0,2.0,251,휴면·이탈 위험,-0.3497,-0.5376
U019180,0,251,1,31.98,31.98,0.0,0.0,0.0,251,휴면·이탈 위험,-0.7219,0.1365
U019181,0,251,1,19.79,19.79,1.0,0.0,0.0,251,휴면·이탈 위험,-1.7018,-0.3442
U019182,2,15,5,264.17,58.632,0.0,0.6488,24.0,251,핵심 고객,5.0182,-0.4792
U019183,0,251,1,42.28,42.28,1.0,0.0,0.0,251,휴면·이탈 위험,-0.8075,0.0805
U019184,2,222,2,126.95,63.475,0.0,0.1575,0.0,251,핵심 고객,1.1258,0.9272
U019185,0,251,1,16.99,16.99,0.0,0.0,1.0,251,휴면·이탈 위험,-1.1686,-0.4359
U019186,0,251,1,35.98,35.98,1.0,0.0,0.0,251,휴면·이탈 위험,-0.9994,-0.0106
U019187,0,251,1,24.28,24.28,1.0,0.0,0.0,251,휴면·이탈 위험,-1.4633,-0.2309
U019188,2,81,2,77.97,38.985,0.5,0.5129,6.0,251,핵심 고객,2.0549,-0.2669
U019189,0,251,1,97.96,97.96,0.0,0.0,0.0,251,휴면·이탈 위험,0.6183,0.7729
U019190,0,251,1,21.99,21.99,0.0,0.0,0.0,251,휴면·이탈 위험,-1.162,-0.0725
U019191,2,13,8,383.86,69.3488,0.125,0.6469,35.0,251,핵심 고객,5.8656,-0.35
U019192,0,251,1,21.99,21.99,0.0,0.0,0.0,251,휴면·이탈 위험,-1.162,-0.0725
U019193,2,32,3,87.96,35.9167,0.3333,0.5084,16.0,251,핵심 고객,3.0102,-0.8025
U019194,2,58,4,119.23,29.8075,0.25,0.2766,7.0,251,핵심 고객,2.3721,-0.3508
U019195,2,11,3,73.97,24.6567,0.0,0.4054,11.0,251,핵심 고객,2.7074,-1.3351
U019196,0,251,1,29.99,29.99,0.0,0.0,0.0,251,휴면·이탈 위험,-0.7978,0.1004
U019197,0,251,1,24.29,24.29,1.0,0.0,0.0,251,휴면·이탈 위험,-1.4628,-0.2307
U019198,0,151,2,27.28,13.64,0.5,0.0,2.0,251,휴면·이탈 위험,-0.6281,-0.6912
U019199,0,251,1,40.48,40.48,1.0,0.0,0.0,251,휴면·이탈 위험,-0.8593,0.0559
U019200,0,251,1,21.99,21.99,0.0,0.0,0.0,251,휴면·이탈 위험,-1.162,-0.0725
U019201,0,251,1,15.29,15.29,1.0,0.0,0.0,251,휴면·이탈 위험,-1.9993,-0.4855
U019202,0,251,1,26.98,26.98,0.0,0.0,0.0,251,휴면·이탈 위험,-0.9224,0.0412
U019203,0,251,1,58.97,58.97,0.0,0.0,0.0,251,휴면·이탈 위험,0.0074,0.4828
U019204,2,128,3,154.95,51.65,0.0,0.4839,1.0,251,핵심 고객,2.3744,0.8086
U019205,2,14,4,204.91,51.2275,0.0,0.5025,16.0,251,핵심 고객,4.2013,-0.6876
U019206,0,251,1,25.19,25.19,1.0,0.0,0.0,251,휴면·이탈 위험,-1.4202,-0.2104
U019207,0,251,1,16.19,16.19,1.0,0.0,0.0,251,휴면·이탈 위험,-1.9337,-0.4543
U019208,1,251,1,21.99,21.99,0.0,0.0,12.0,251,신규 고객,-0.0795,-0.8913
U019209,2,64,6,232.89,38.815,0.0,0.2832,9.0,251,핵심 고객,3.3956,0.0771
